,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T23,T25,T26,T28,T29,T30,T31,T33,T34,T35,T36,T37,T38,T39,T40,T43,T46,T47,T48,T50,T53,T55,T56,T57,T58,T59,T61,T64,T66,T67,T68,T69,T71,T73,T76,T77,T79,T80,T81,T83,T84,T85,T87,T89,T90,T92,T93,T94,T95,T96,T98,T99,T100
2016-02-12,47.0518,35.0588,98.325,51.8829,46.5121,61.4236,33.6681,85.9948,26.2075,57.0834,73.054,151.7971,25.354,96.901,82.1113,82.7281,97.474,36.8495,119.403,10.1508,21.0639,65.6939,17.5146,42.001,56.5635,19.8329,23.2175,44.9688,6.2803,30.318,43.2713,34.456,36.6414,125.487,32.3432,1058.01,123.761,64.9433,99.478,251.56,27.9494,128.07,48.1974,76.67,89.6202,116.06,21.536,24.2187,55.0728,129.933,62.002,56.9364,68.6794,55.7212,37.3333,115.6202,67.8918,8.0519,23.1241,109.969,35.2726,48.2194,30.5266,18.871,61.4104,56.6432,124.607,76.459,60.9368,78.2739,167.863,54.3938,51.872,38.0375
2016-02-15,47.0518,35.0588,98.325,51.8829,46.5121,61.4236,33.6681,85.9948,26.2075,57.0834,73.054,151.7971,25.354,96.901,82.1113,82.7281,97.474,36.8495,119.403,10.1508,21.0639,65.6939,17.5146,42.001,56.5635,19.8329,23.2175,44.9688,6.2803,30.318,43.2713,34.456,36.6414,125.487,32.3432,1058.01,123.761,64.9433,99.478,251.56,27.9494,128.07,48.1974,76.67,89.6202,116.06,21.536,24.2187,55.0728,129.933,62.002,56.9364,68.6794,55.7212,37.3333,115.6202,67.8918,8.0519,23.1241,109.969,35.2726,48.2194,30.5266,18.871,61.4104,56.6432,124.607,76.459,60.9368,78.2739,167.863,54.3938,51.872,38.0375
2016-02-16,47.5164,35.1498,101.918,53.5754,47.2079,61.7513,33.8633,87.6553,26.0959,57.2173,73.719,155.0199,26.055,99.492,83.2646,83.1343,98.508,37.4132,120.621,10.4056,21.3867,66.0833,17.6011,42.26,56.3242,20.4095,23.331,45.8208,6.5878,31.4083,42.5039,34.5854,36.8431,127.969,33.0923,1110.68,124.681,66.7688,102.44,257.849,28.5443,128.56,49.7826,78.88,89.767,118.009,22.144,24.5172,55.165,130.335,63.1483,58.1981,70.0308,55.7578,37.82,118.7759,69.1899,8.275,23.2649,111.092,36.9903,48.6942,31.3776,19.3859,63.1854,58.8786,126.522,77.488,62.0493,79.1557,170.242,55.8463,53.1316,38.7852
2016-02-17,47.9006,35.2057,105.303,55.2596,47.5477,64.2997,33.9648,90.0988,27.012,57.7668,73.497,157.5982,26.705,100.975,85.5439,83.2806,98.061,38.0295,121.466,10.6689,21.2576,66.8782,17.5963,43.383,56.5037,20.8992,23.8904,47.0137,6.7514,32.1271,43.0019,34.3985,36.9042,129.617,33.493,1235.56,127.89,67.2651,105.242,262.285,28.8417,130.26,51.1757,81.85,90.1985,121.153,22.483,24.6111,56.2128,131.908,63.5718,58.6865,71.4522,55.1804,38.7449,119.657,67.8311,8.5539,23.0744,114.066,38.3201,49.7473,31.323,19.8027,64.3487,59.3763,127.038,77.284,62.7633,79.7681,173.288,56.6899,53.4809,38.6968
2016-02-18,48.3831,35.6395,106.417,54.323,46.771,63.1492,34.0585,89.7875,26.8447,58.0838,74.614,156.2017,26.25,99.942,89.8517,84.6943,96.846,37.8191,121.59,10.3971,21.2002,66.4969,17.7644,43.501,54.8029,20.8755,23.8498,46.8074,7.3323,31.4326,42.3896,35.1464,37.0386,126.861,33.371,1251.95,126.902,66.1715,104.486,259.079,28.536,130.86,50.6953,80.53,90.1985,119.733,22.057,24.449,56.3469,129.933,63.2797,59.0365,70.487,55.6993,39.2154,118.0746,67.5503,8.5469,23.6749,114.082,38.8505,49.169,30.8311,19.5821,63.3061,59.1318,128.497,77.237,62.2402,79.1149,174.478,57.3422,53.8763,38.3752
2016-02-19,48.8834,35.5835,104.235,53.7479,46.7791,62.9818,34.1835,89.6365,26.1836,58.119,74.461,155.8794,26.745,101.375,90.279,85.2426,96.317,37.6687,121.334,10.3037,21.1571,66.3428,17.5626,43.437,55.2644,20.9703,23.2743,46.4755,7.4299,31.4891,42.0711,34.9306,37.0019,126.157,33.5627,1283.74,127.362,67.2146,104.691,257.701,28.8582,131.05,51.0796,80.87,89.1714,120.391,22.006,24.6367,56.5481,129.976,63.2651,58.8655,67.5651,54.4861,38.9882,116.6631,66.3737,8.4354,23.7618,114.26,39.1196,49.7819,30.8077,19.6148,62.5651,59.8304,128.626,77.165,62.5806,79.6865,174.005,57.1683,54.529,38.6646
2016-02-22,49.7055,35.7305,106.254,55.3007,47.3859,64.671,34.3163,90.9196,27.4422,58.0415,76.098,157.9742,27.975,102.341,90.7471,85.7255,97.26,38.1573,122.304,10.6519,21.5589,66.6186,17.7019,45.475,56.0935,21.0335,23.7931,47.2199,7.6935,31.9171,42.5365,35.3118,37.3991,127.771,34.1115,1288.42,128.614,68.6531,107.885,259.473,29.2713,131.99,50.9996,83.8,89.9569,119.14,22.199,24.803,56.6738,131.165,64.0683,58.9876,68.7935,54.698,39.9779,121.7248,67.6337,8.7561,23.9586,115.409,40.592,50.8177,31.4089,20.0561,62.9097,60.6599,128.613,77.68,63.6599,79.5803,175.137,58.9339,55.3197,39.5491
2016-02-23,49.2408,35.4226,105.81,54.0437,45.4037,61.8241,34.121,89.9856,26.2234,57.2243,75.057,156.9537,27.647,103.741,89.8177,85.1772,96.623,37.9844,121.117,10.3291,21.4943,66.3591,17.6443,45.096,56.8199,20.6307,23.3472,45.9016,7.713,30.8672,41.6874,35.3118,37.5885,124.439,33.4407,1261.89,126.951,66.4154,107.778,254.069,28.9656,130.74,49.6946,83.07,88.2306,118.097,21.697,24.5428,56.3301,131.427,63.7543,60.2248,67.6879,54.6761,39.3127,120.3043,67.0644,8.6585,24.0455,114.809,39.9112,50.4638,30.3471,19.3777,63.3061,59.289,128.782,76.848,62.9293,79.0006,175.251,57.1596,55.3565,38.6727
2016-02-24,48.8209,35.5556,104.624,54.1259,45.4199,62.0862,34.2928,90.0328,26.2553,57.4286,75.919,155.5571,27.702,104.64,90.0891,85.8973,96.755,37.9994,121.931,10.3037,21.5374,66.1563,17.8172,46.085,57.3669,20.7887,23.6634,46.063,7.7667,30.7622,41.5731,35.2255,37.4907,124.997,34.1463,1264.21,126.98,67.3745,106.933,252.528,28.726,131.03,49.8227,83.42,87.9457,117.977,22.02,24.9097,55.5925,134.495,63.6667,62.626,69.32,54.7784,39.2316,120.0166,67.8311,8.4214,24.202,114.167,40.7819,50.1617,30.0114,19.3777,63.8489,59.9177,128.436,76.769,63.4523,79.1067,176.457,56.89,55.5312,38.2787
2016-02-25,49.491,35.7584,105.738,54.6106,46.1237,62.108,34.4881,90.2403,26.3349,57.7738,76.251,158.2643,27.758,105.682,91.2423,87.0594,97.838,38.3301,123.304,10.465,21.9463,66.789,17.9468,48.281,58.1533,21.0098,24.012,46.7267,7.7838,31.1903,41.9405,35.4988,38.1139,127.307,34.5209,1263.41,127.763,67.1881,107.822,257.152,29.1887,132.31,50.4632,86.68,88.5672,117.688,22.171,24.9651,56.5145,135.238,64.4406,64.0342,69.8465,55.8674,39.4506,122.2553,68.4384,8.6375,24.1686,115.932,40.8769,50.7141,30.5579,20.1296,64.4693,59.9875,130.317,77.443,64.4735,80.3479,179.226,57.7684,57.3516,38.3913
2016-02-26,49.4821,35.6955,106.951,54.9392,46.5525,61.4163,33.6915,89.9195,27.1793,57.5906,76.754,159.1848,27.762,105.182,89.5667,86.5684,97.488,38.0596,122.746,10.7878,21.688,65.7831,17.8316,48.094,56.8456,20.8597,24.1579,46.0092,7.7326,31.901,41.7119,34.6574,37.6007,129.025,34.4251,1254.27,127.9,67.7641,107.938,257.398,29.8414,131.92,49.8387,86.6,89.111,118.37,22.205,24.7007,55.5589,130.833,65.032,63.8388,69.7324,54.106,40.0591,123.514,66.8747,8.6933,23.476,115.823,40.8611,50.3602,30.675,20.5628,63.4181,60.3368,129.271,77.221,64.1663,79.7436,178.291,58.4468,57.5538,38.6486
2016-02-29,49.6608,35.4926,106.969,55.6211,45.5493,60.7538,33.6837,90.1177,26.9483,56.4635,78.622,157.777,27.626,103.399,88.8884,86.1019,97.597,37.7364,121.66,10.6349,21.2863,65.1261,17.7451,47.567,56.7003,20.6781,23.9877,45.6325,7.6824,31.376,40.9853,34.6502,37.619,128.965,33.7456,1265.21,126.413,66.7984,105.954,255.791,29.2383,134.17,49.5825,85.15,87.8594,114.104,22.155,24.6239,55.0225,131.139,65.1781,63.8551,70.3554,54.2887,39.6129,123.0645,66.2295,8.7212,23.5385,115.113,40.5815,50.248,30.0738,20.1869,62.0394,58.9659,128.816,76.515,64.2493,79.3435,177.101,57.1683,56.6252,37.724
2016-03-01,50.7509,36.0033,108.58,56.7631,47.8956,62.7124,34.121,92.1272,27.4501,57.2595,80.754,161.7837,28.952,104.715,91.1541,87.7469,98.979,38.8938,123.769,11.2041,21.5517,65.8886,17.9564,46.794,56.8029,21.1915,24.62,47.1572,8.0229,33.3305,42.3569,34.1539,37.7168,133.38,34.2596,1295.92,132.372,67.8657,108.24,264.491,30.4032,136.94,51.4159,88.37,90.9236,119.004,23.035,25.2594,56.4391,131.567,66.1491,65.8981,71.1188,53.609,40.5377,127.1103,68.0816,9.1255,23.4926,116.777,41.6362,51.8277,31.1512,21.3229,62.6771,60.2844,132.096,77.95,61.5844,80.2662,179.021,59.1339,57.848,39.1712
2016-03-02,51.0368,36.4651,108.299,57.0014,48.3486,63.4478,34.1835,91.514,29.0672,58.2599,80.686,163.408,29.011,104.624,92.4634,87.5996,98.671,39.2846,123.63,11.4343,21.5087,66.9593,18.1005,47.031,56.5892,21.2468,24.7578,47.489,8.0694,34.0977,42.3161,34.5063,37.5762,132.992,34.2683,1301.37,135.151,67.3406,107.885,267.902,30.9154,136.73,51.9603,88.39,89.8878,118.282,23.085,25.3234,56.2295,133.551,66.0688,66.0121,71.812,53.8137,40.8947,127.9104,67.406,9.2162,23.4426,114.555,42.2274,51.4133,31.6431,21.3392,63.78,60.3281,132.591,78.275,61.9248,80.5357,178.258,60.1341,57.2045,39.8546
2016-03-03,51.9035,36.3042,108.263,58.9485,48.5104,63.7317,34.3319,93.231,30.7161,58.0486,81.265,163.6246,28.875,105.632,93.481,87.2804,97.18,39.1569,123.606,11.511,21.4441,67.1945,18.2446,47.316,56.5293,21.2231,24.7902,46.9509,7.9984,34.5903,42.6753,34.6574,38.0223,133.967,33.8153,1303.04,135.689,67.7725,108.374,266.828,31.1384,136.84,52.0404,87.21,92.0179,116.958,23.257,25.558,56.6738,132.511,66.317,64.8807,73.4178,54.3253,41.2029,129.3399,66.6697,9.4392,23.2882,114.665,41.8519,50.9645,31.8305,21.3637,63.1165,61.0615,134.031,78.948,62.1987,81.1481,179.341,60.5864,56.6606,40.0154
2016-03-04,52.0822,36.2482,109.585,59.8441,48.5832,64.023,34.449,92.9103,32.7553,57.9711,81.811,164.9241,28.757,104.599,93.481,87.1577,97.588,39.1418,124.142,11.5451,21.315,67.7218,18.2158,47.754,57.0764,21.1678,24.8308,46.6639,7.9739,34.5903,42.6998,34.9738,38.4805,135.269,34.1289,1297.71,137.284,68.1876,108.356,267.34,31.4689,137.97,51.8082,86.18,94.5826,117.071,23.603,25.4812,57.1348,131.899,66.2294,66.0365,74.4795,54.9392,41.5842,129.3849,66.1991,9.4741,23.8452,114.277,42.0756,50.671,32.0335,21.3556,63.4181,61.4632,134.784,79.566,62.7716,81.0664,179.505,60.5255,56.467,40.2887
2016-03-07,52.7166,36.528,111.241,61.4297,48.4943,66.018,34.3709,93.7688,32.9784,59.4998,81.521,164.0036,28.14,105.107,95.0752,87.3541,97.563,39.5627,124.529,11.5366,21.3724,67.4054,18.3118,47.715,58.0251,21.4363,25.0821,45.767,7.9224,34.4127,42.9937,34.8731,37.7657,133.984,34.1289,1291.43,138.507,68.9923,108.32,269.793,31.535,138.72,53.2333,85.11,94.4087,118.137,23.342,25.1485,56.6403,129.513,65.8863,65.7842,75.1815,55.7285,42.1115,130.4368,68.0512,9.495,23.8786,111.785,42.587,50.0667,31.8305,21.3229,63.2458,61.795,135.552,80.28,63.1037,80.3642,177.142,60.4646,54.6143,40.2566
2016-03-08,53.1008,36.703,110.743,58.9321,47.5558,64.6128,34.613,92.2876,30.7639,58.2106,80.668,162.7583,28.013,106.146,94.3425,86.9285,98.621,39.4199,124.242,11.1358,21.0639,67.373,18.2926,47.705,58.1533,21.3652,24.774,46.3231,7.7779,33.1528,42.3977,35.3478,38.065,130.75,34.1202,1282.77,136.09,66.2817,108.232,264.566,30.9732,137.8,53.0492,84.35,94.0175,115.988,23.149,24.8627,56.6068,131.943,64.9444,65.5481,73.5757,56.474,41.1542,128.1442,67.2998,9.2231,24.0873,110.999,41.9158,49.7214,31.1122,20.4402,62.9011,61.9871,134.221,79.741,62.6304,80.8705,176.731,59.5688,55.1305,39.4365
2016-03-09,52.7612,36.619,111.205,59.0471,47.8308,67.5835,34.9957,92.1366,31.1064,58.0486,80.668,162.7041,27.974,105.568,95.2516,87.4359,99.637,39.3523,124.157,11.2041,21.3365,67.2919,18.2398,47.557,58.1447,21.8076,25.0213,47.3903,7.773,33.2335,42.1201,35.6426,38.3767,129.292,34.216,1291.89,135.18,67.8827,108.178,271.097,30.6841,139.13,52.4727,85.27,94.8174,112.997,23.17,25.0717,56.984,133.779,64.594,66.1016,72.865,56.6494,40.6107,127.6497,66.6697,9.1953,24.2563,111.43,41.5083,49.2639,31.0419,20.1133,63.3664,61.8649,134.275,78.901,62.7218,82.079,177.61,59.7514,53.7663,39.2275
2016-03-10,52.4932,36.605,111.277,58.6281,47.4182,68.3989,35.3237,91.5517,31.0905,57.8936,80.762,162.1086,27.946,105.45,95.1023,87.6814,99.92,39.8633,124.002,11.3149,21.2289,66.7403,18.3983,47.351,58.0414,21.6259,25.3334,46.6818,7.7607,33.4112,42.342,35.8656,38.4927,130.25,33.9982,1293.77,134.994,67.2389,109.062,268.356,30.461,138.62,51.9924,84.85,96.2084,113.101,23.182,24.8969,57.1935,133.621,65.1342,66.3377,72.2858,56.4667,41.0082,127.5416,67.2846,9.1674,24.1373,112.832,41.5642,49.6524,30.8467,20.146,62.9183,61.7339,134.445,79.146,63.3195,81.1154,177.733,60.2124,54.2732,39.0023
2016-03-11,53.1276,36.7519,112.807,59.8112,48.0088,68.8649,35.5756,92.4008,32.2774,57.9006,83.96,164.2743,28.481,107.603,96.5744,88.1479,101.228,40.3334,125.545,11.7583,21.8817,66.3104,18.4223,47.631,57.8347,22.005,25.7468,47.5966,7.893,34.7196,43.451,35.8081,38.2307,132.768,35.1655,1326.87,137.355,68.8314,111.751,280.461,31.188,140.65,52.0084,86.0,96.5996,115.94,23.431,25.2338,57.3109,133.481,66.1564,66.6388,72.786,56.8321,41.5842,130.0725,68.0512,9.265,24.1645,114.479,41.724,49.7128,31.5884,21.2493,64.3228,62.9738,136.679,79.899,64.2161,81.9483,178.135,61.7779,55.3793,40.2566
2016-03-14,53.2259,36.7589,114.355,59.7537,47.8308,68.6319,35.6464,93.2216,31.8711,58.0556,83.619,163.8953,28.669,107.921,96.8593,88.107,102.352,40.2424,125.491,11.6304,21.5948,65.8399,18.4031,47.671,57.9983,21.8786,25.4793,47.6863,7.9126,34.4611,43.4346,35.9231,38.2307,132.38,35.2787,1325.73,136.914,68.0605,111.858,278.95,31.0889,139.72,51.3358,87.01,95.5477,115.98,23.491,25.2637,57.2019,133.446,66.7916,66.5574,71.8208,56.8029,41.568,129.5501,68.997,9.251,24.1686,113.373,41.6202,50.6278,31.6119,21.1758,63.6852,63.5239,135.171,80.272,64.3656,82.4872,177.766,60.8212,56.0522,40.1038
2016-03-15,52.9221,36.8499,114.373,59.5154,47.8956,68.6392,35.6071,92.6838,31.7278,58.3444,83.917,163.9495,28.851,108.65,96.9814,88.1888,102.793,39.742,125.956,11.5707,21.193,65.9535,18.4991,47.405,58.6268,21.847,25.6576,48.063,7.8734,34.3965,43.5578,36.1964,38.1382,131.121,34.7561,1332.13,135.435,67.8911,111.528,275.903,30.9732,140.4,50.9836,86.83,95.1477,114.849,23.963,25.3362,57.4953,134.766,66.9596,66.4598,70.7678,57.0441,41.2029,128.8566,68.219,9.2231,24.1186,112.596,41.2526,50.999,31.8461,20.7835,61.3846,63.8295,135.545,80.375,63.801,82.6179,178.135,60.2907,56.5961,40.1842
2016-03-16,53.342,37.2277,115.468,61.0764,47.669,69.462,35.4575,92.8725,33.3528,58.3797,85.111,163.3539,28.714,109.27,98.2229,87.9024,102.868,39.3781,126.329,11.349,20.8343,65.9778,18.6192,47.996,58.5407,22.0208,25.6901,48.7446,8.1086,34.1058,43.4675,36.4481,38.2677,129.836,35.0,1350.99,136.238,68.0267,111.572,275.853,30.7088,139.83,50.1509,88.17,95.7476,115.467,24.281,25.5537,57.5707,134.661,66.6529,67.0621,71.4347,57.7019,41.7383,129.9374,68.8597,9.4114,24.4357,113.187,40.989,51.5083,31.6509,20.5628,62.453,64.4233,136.156,80.573,63.635,82.4546,179.07,60.3429,57.0201,39.8305
2016-03-17,53.6815,37.5215,118.301,62.3581,47.5315,70.5469,36.0242,93.9669,34.2609,59.2462,86.765,167.6313,27.972,109.63,99.7492,87.3541,102.568,39.0673,126.996,11.4257,21.0495,67.1215,18.7873,48.66,58.0758,22.2657,25.9252,49.0226,8.04,34.6065,43.6893,36.5488,38.428,131.88,35.0958,1346.86,135.425,70.373,111.242,282.352,30.8823,142.4,49.2142,89.96,98.3471,115.587,24.242,25.912,58.5599,134.469,68.303,67.5749,72.8825,58.462,44.4073,145.3116,68.2877,9.3905,24.6881,113.297,41.0529,51.4047,31.768,21.1267,59.5062,64.6329,139.272,82.221,62.6802,82.5607,179.94,60.4472,58.2368,39.9832
2016-03-18,54.7001,37.2487,121.252,62.0048,48.9311,71.1294,35.8904,93.5895,34.2688,59.3166,85.708,167.4147,27.604,110.024,99.7832,87.976,103.335,39.6132,128.221,11.7583,21.1284,67.446,18.5183,48.764,57.6453,22.3762,26.4926,47.9733,8.2825,35.1638,44.1247,36.5057,37.9409,135.925,35.5313,1344.22,137.139,71.508,113.198,282.864,31.5185,142.16,50.303,93.42,98.1385,116.694,24.27,25.4897,59.0796,133.866,69.5734,67.3226,72.5052,58.2281,44.3262,147.4461,68.8521,9.509,24.7236,114.42,41.2207,51.5342,32.2599,21.4782,61.1347,65.4274,139.157,83.204,63.3112,82.9445,181.303,61.3778,58.0617,40.6345
2016-03-21,54.6912,37.3886,122.971,62.3499,48.915,70.2192,35.9455,92.8914,33.9184,58.908,85.563,168.3352,27.699,109.739,100.8279,87.796,103.11,40.0301,127.841,11.8009,21.5732,67.5839,18.6912,48.823,58.5235,22.2657,26.217,48.3052,8.307,35.2122,44.0097,36.3043,38.0519,134.795,35.5052,1350.51,136.777,71.1353,113.216,282.385,31.502,142.13,50.199,92.5,98.208,117.897,24.268,25.5239,59.0377,134.556,69.2594,66.9074,72.5842,58.1185,44.6101,148.1936,70.6826,9.5229,24.5296,113.854,41.7161,51.0163,32.3067,21.2003,60.5315,65.6807,137.826,83.331,62.4395,83.0751,181.59,61.5866,59.6563,40.739
2016-03-22,54.1551,37.2277,122.302,62.0706,48.737,69.5348,35.8117,92.0612,33.3926,59.2602,85.214,168.1727,28.024,109.387,100.4683,87.8778,103.118,40.2045,127.895,11.7327,21.7956,67.1134,18.552,48.572,58.4374,22.3367,26.2008,48.4935,8.2923,35.0345,44.1329,36.1533,37.608,132.992,35.7404,1319.41,136.013,69.509,114.36,280.932,31.2789,142.18,50.279,92.56,97.8777,120.792,24.453,25.5367,58.3084,133.062,69.4277,66.5005,72.1805,57.6507,44.8778,147.1849,71.4835,9.4741,24.419,114.243,41.5642,51.258,32.2599,21.1186,61.9705,65.7069,137.398,83.101,62.5312,83.2385,181.155,61.2822,59.8222,40.4978
2016-03-23,54.173,37.0178,120.256,60.5342,48.4943,68.1441,35.7802,91.3536,31.7437,58.9996,84.915,168.2269,28.482,109.077,98.6367,88.7944,103.426,40.2424,127.399,11.6133,21.6593,67.1783,18.5087,48.793,58.0844,21.9813,25.9414,48.4038,8.4344,34.2188,43.9029,36.4409,37.8608,132.889,35.5226,1306.11,135.984,69.0516,115.941,280.114,30.998,140.96,49.9107,92.16,98.0689,119.3,24.318,25.2722,58.5096,134.181,69.3619,66.3377,70.9345,58.3304,44.2938,146.4734,68.7072,9.2441,24.5546,113.466,40.7413,50.7832,32.1584,20.6527,61.3243,65.2965,136.808,83.117,62.1641,82.2586,181.59,61.0647,57.5547,40.0073
2016-03-24,54.03,37.4726,119.586,61.8569,48.1221,69.0615,35.8747,91.7215,31.895,59.1616,85.572,168.4435,29.148,109.278,100.3666,88.6389,102.677,40.2348,127.546,11.6645,21.5804,67.2351,18.672,48.769,58.5494,22.084,25.8441,48.6191,8.4467,33.8716,43.525,36.6063,37.534,131.957,35.4965,1301.19,136.179,68.5434,114.869,276.027,30.7997,140.11,50.0548,92.52,97.1474,119.685,24.213,25.5964,58.6018,132.363,69.318,66.7772,70.4081,58.2866,44.1234,146.4914,69.653,9.1046,24.7194,109.039,40.6374,50.3775,31.8383,20.3748,61.2812,65.2877,136.767,83.553,61.7219,82.822,178.915,60.6734,56.8265,39.3159
2016-03-25,54.03,37.4726,119.586,61.8569,48.1221,69.0615,35.8747,91.7215,31.895,59.1616,85.572,168.4435,29.148,109.278,100.3666,88.6389,102.677,40.2348,127.546,11.6645,21.5804,67.2351,18.672,48.769,58.5494,22.084,25.8441,48.6191,8.4467,33.8716,43.525,36.6063,37.534,131.957,35.4965,1301.19,136.179,68.5434,114.869,276.027,30.7997,140.11,50.0548,92.52,97.1474,119.685,24.213,25.5964,58.6018,132.363,69.318,66.7772,70.4081,58.2866,44.1234,146.4914,69.653,9.1046,24.7194,109.039,40.6374,50.3775,31.8383,20.3748,61.2812,65.2877,136.767,83.553,61.7219,82.822,178.915,60.6734,56.8265,39.3159
2016-03-28,53.8602,37.3606,118.835,61.8816,48.0574,68.9377,36.0478,92.5423,31.6083,59.3307,85.478,170.501,28.994,109.798,100.6718,88.5735,102.577,40.0529,128.958,11.6133,21.3652,67.0161,18.7633,48.695,58.6527,22.0366,25.8603,48.0182,8.5324,33.8554,43.8782,36.3762,37.9964,132.682,35.6097,1287.03,135.699,66.7561,115.163,278.199,30.8493,141.29,50.255,92.4,97.7646,118.987,24.103,25.6305,58.6018,133.446,69.4642,67.3958,70.3466,58.0892,44.0747,146.0771,70.5225,9.1255,24.5317,110.509,40.1021,50.8954,31.768,20.2032,60.8504,65.4798,137.874,83.259,61.7302,83.1568,179.784,60.1863,56.5408,39.1551
2016-03-29,54.1462,37.8154,118.464,62.4485,47.758,69.4037,36.583,92.6083,31.5605,59.5491,86.91,170.4468,29.693,110.962,101.3027,89.3182,103.243,40.4244,127.492,11.4428,21.5589,67.1621,18.9458,49.29,58.5752,22.1946,26.2494,49.0675,8.6696,33.6939,43.8618,36.8221,38.243,133.708,36.1237,1307.89,137.286,67.5947,115.976,280.676,30.5436,141.9,51.3919,93.22,97.7733,119.886,24.673,25.912,59.1047,135.71,69.669,67.5342,71.1688,58.7909,44.1721,146.7976,70.3242,9.2022,24.83,111.388,40.5016,51.4047,31.7327,20.2522,61.7809,66.0736,140.501,84.084,62.9818,83.6712,181.18,59.8819,56.679,38.6325
2016-03-30,53.8692,37.8084,116.382,62.8593,48.3082,69.3528,36.6617,93.3159,31.9269,59.542,87.243,172.3419,29.935,111.758,100.6786,89.1872,104.792,40.3486,129.322,11.494,21.5732,67.0647,18.9073,49.354,59.2382,22.4789,26.5169,49.3724,8.7602,33.8231,44.7901,36.8293,38.5821,134.976,36.2805,1317.03,137.913,68.2384,115.842,281.881,30.6841,142.46,51.0939,93.78,99.9816,119.878,25.104,25.9333,59.2808,137.756,69.5008,68.047,70.8329,58.7251,44.2613,145.5187,70.1487,9.3068,24.7236,111.278,40.7413,51.8018,32.2041,20.4892,61.8499,66.3792,139.68,83.79,62.9318,84.9614,182.985,60.1428,57.186,39.1149
2016-03-31,54.861,37.8364,114.898,62.8839,47.9117,69.462,36.5122,93.6933,32.0783,58.8869,87.294,172.1253,29.682,111.766,102.7409,88.5489,104.667,40.1135,129.229,11.5281,21.2647,66.7646,18.8113,49.281,58.9713,22.4868,26.2251,49.5339,8.7284,33.7181,44.404,37.2033,38.6314,135.39,36.4372,1288.96,138.697,67.3829,115.146,281.221,30.4279,141.88,51.4483,93.8,99.5034,120.239,24.973,26.0528,59.2221,137.738,69.3765,66.9726,68.0657,58.9663,44.1153,146.5545,70.0648,9.4114,24.6902,110.974,40.8611,51.5342,31.8898,20.4402,62.0481,66.1435,141.01,83.584,62.5813,84.7001,181.787,60.282,56.6606,38.8817
2016-04-01,54.5929,37.7874,114.916,63.0893,48.4376,68.6319,36.8585,93.4669,31.6879,58.4431,89.111,172.8833,29.925,112.956,103.4668,89.3591,105.783,40.7125,129.927,11.5622,21.5517,67.7542,18.7537,49.217,59.462,22.6606,26.3062,49.8388,8.8558,34.2996,45.0941,37.1817,38.8781,137.839,36.7508,1299.7,139.755,66.8493,116.057,282.839,30.5106,143.79,52.2778,95.16,100.1903,123.631,25.203,26.3897,59.6831,138.324,69.9396,67.3633,67.6325,59.2952,44.4154,147.4101,71.7886,9.1325,24.7674,111.793,40.6534,52.6736,31.9762,20.8652,63.263,66.7983,141.968,83.172,62.89,85.5901,183.108,61.5779,56.7712,38.9541
2016-04-04,54.164,38.0742,114.355,62.2102,48.2501,68.0276,36.9057,93.0989,31.1463,58.5839,89.281,169.0932,29.66,112.956,103.1615,88.8681,106.241,41.2432,129.051,11.5195,22.0396,67.4946,18.9025,49.364,59.4965,22.4294,25.9414,49.7132,8.77,33.9685,44.6915,37.0594,38.9829,136.071,36.8641,1281.76,141.107,66.358,115.673,279.528,30.6014,143.22,53.1315,94.5,99.7295,124.032,25.461,26.319,59.6496,137.869,68.5647,66.9888,67.102,59.2659,43.8962,147.5272,71.8801,8.9234,24.7695,111.244,40.4696,52.009,31.9605,20.4647,63.0562,66.5189,141.737,83.117,63.6661,85.3125,183.945,60.7342,55.278,38.9943
2016-04-05,53.7798,37.8434,114.979,61.8159,47.5655,67.4742,36.6224,91.514,31.0985,57.9147,88.684,167.7396,29.307,112.729,101.7573,89.1627,106.083,41.1219,128.593,11.2467,22.4987,67.4541,18.8209,49.162,59.1004,21.9831,25.8603,48.933,8.7578,33.5243,44.1,36.4265,38.7979,133.984,36.6202,1279.08,138.491,66.5951,113.484,276.456,30.1718,141.2,52.9624,94.17,98.2341,122.66,25.161,26.1905,59.6328,136.348,68.2136,66.826,67.2523,58.3962,43.4095,145.8519,72.8946,8.9025,24.275,110.526,40.0062,51.8277,31.4655,19.9253,62.9356,66.2482,140.576,82.356,62.9902,84.251,185.168,59.6036,55.0014,38.1983
2016-04-06,53.7619,37.8398,115.794,61.7994,47.9323,69.0542,36.7641,91.9668,32.4606,58.6896,90.134,167.3064,30.104,113.45,101.7708,89.5473,106.2,42.1757,129.369,11.3149,23.6251,67.9813,18.7869,49.413,59.4448,22.3178,26.0062,49.4352,8.77,33.807,44.4533,36.218,39.1863,133.846,37.5,1293.01,142.145,66.3664,114.368,278.438,30.5436,141.7,53.5906,95.4,98.4862,128.042,25.425,26.6489,59.8591,137.03,68.6305,66.883,67.491,58.0015,43.1742,146.5995,74.3209,8.9373,24.3501,111.92,40.4456,52.5096,31.497,19.958,64.4176,66.4403,141.669,82.95,64.5088,84.4224,185.997,59.3774,55.5914,38.6566
